"The Wolverine","Action,Adventure,Fantasy","Logan has become a hermit, living in the woods alone and haunted by nightmares with Jean Grey. One day, the Japanese girl Yukio, who is skilled with a samurai sword, visits Logan and tells that her grandfather, the powerful businessman Yashida, is dying and wants to see him for the last time before dying. Yashida was a Japanese soldier that Logan saved the life of in Nagasaki in the World War II. Logan travels Japan with Yukio and the moribund Yashida offers mortality to Logan, transferring his gift to him, but Logan does not accept the offer. While sleeping, Logan has a weird dream with Yashida's doctor Viper and soon Yashida dies. Logan stays for the funeral and the Yakuza tries to abduct Yashida's granddaughter Mariko during the ceremony. Logan saves and flees with Mariko, but he is shot and does not heel the wounds. Logan protects Mariko and tries to find what has happened to him."
"The Lord of the Rings: The Fellowship of the Ring","Action,Adventure,Fantasy","An ancient Ring thought lost for centuries has been found, and through a strange twist in fate has been given to a small Hobbit named Frodo. When Gandalf discovers the Ring is in fact the One Ring of the Dark Lord Sauron, Frodo must make an epic quest to the Cracks of Doom in order to destroy it! However he does not go alone. He is joined by Gandalf, Legolas the elf, Gimli the Dwarf, Aragorn, Boromir and his three Hobbit friends Merry, Pippin and Samwise. Through mountains, snow, darkness, forests, rivers and plains, facing evil and danger at every corner the Fellowship of the Ring must go. Their quest to destroy the One Ring is the only hope for the end of the Dark Lords reign!"
"This Is the End","Comedy,Fantasy","All Jay Baruchel expected coming to LA was a fun time with Seth Rogen with all the wild partying to have both by themselves and at James Franco's housewarming party. Suddenly, the Rapture hits and the Biblical Apocalypse has begun. Now, Jay and Seth are desperately sheltering in James' house for rescue along with a few other friends. Together, they must band together to attempt to survive the end of the world, only for Jay to find that they are all too dumb and superficial to do it until they discover the only way out."
"Elf","Comedy,Family,Fantasy","Buddy was a baby in an orphanage who stowed away in Santa's sack and ended up at the North Pole. Later, as an adult human who happened to be raised by elves, Santa allows him to go to New York City to find his birth father, Walter Hobbs. Hobbs, on Santa's naughty list for being a heartless jerk, had no idea that Buddy was even born. Buddy, meanwhile, experiences the delights of New York City (and human culture) as only an elf can. When Walter's relationship with Buddy interferes with his job, he is forced to reevaluate his priorities."
"Thor","Action,Adventure,Fantasy","The reckless Thor (Chris Hemsworth) son of Odin (Anthony Hopkins), challenges his brother's claim to the throne of Asgard. To teach him humility , Odin casts the young warrior down to Earth to live among humans. Robbed of his powers, Thor falls in love with a scientist Jane Foster (Natalie Portman). While Thor's brother; Loki usurps the throne of Asgard for evil gain and plans revenge, Thor's love for Jane and his lessons of humility turn him into the true hero and legendary and immortal warrior-defender of the peoples of the Earth saving them from destruction."
"The Avengers","Action,Fantasy","S.H.I.E.L.D. has located the mysterious Tesseract device and the Army's super soldier Captain America. The Tesseract is actually a gateway to an entirely new world called Asguard. A mysterious being known as Loki arrives on earth and immediately assumes that he can rule all human beings. But that irks S.H.I.E.L.D. directory Nick Fury the wrong way. As Loki escapes with the Tesseract, Nick Fury believes this is an act of war against Earth. His only hope is to assemble an actual team of super heroes. Dr. Bruce Banner, who turns into an enormous green rage monster known as the Hulk. Tony Stark and his venerable Iron Man armor. Captain America, the Stark Enterprises created super soldier. Thor, the god of thunder, protector of Earth and his home planet of Asguard, and Loki's brother. Master assassins Hawkeye and Natasha Romanoff. Together they will become a team to take on an attack that will call them to become the greatest of all time."
"Percy Jackson: Sea of Monsters","Adventure,Family,Fantasy","The Camp Half-Blood is protected by Thalia, a daughter of Zeus that sacrificed her life to save the young Annabeth, Grover and Luke from an attack of Cyclops and was transformed by her father in a magical tree. Out of the blue, Percy Jackson is visited by his unknown half-brother Cyclops Tyson and they discover that Thalia was poisoned and is dying. Then the camp is attacked by a Colchis Bull but it is vanquished by Percy. Soon he learns that Luke is the one that has poisoned the magical tree. Annabeth discovers the mystic Golden Fleece is capable to heal Thalia and save their camp. But Mr. D assigns the winner demigod Clarisse to the quest of retrieving the magic fleece. However Percy Jackson, Annabeth, Grover and Tyson decide to follow an ancient prophecy and they go to the dangerous journey to the Sea of Monsters to recover the Golden Fleece from Luke that wants to revive the evil Kronos to destroy the Olympus."
"Beautiful Creatures","Drama,Fantasy,Romance","Teenager Ethan Wate is obsessed with his urge to finish high school and go on to college in order to leave behind the small town of Gatlin, South Carolina behind, until a mysterious girl begins to inhabit his dreams. When he meets Lena Duchannes, a newcomer who has just enrolled in his school, Ethan knows she is the girl in his dreams. Lena is rejected by the rest of her classmates for being the granddaughter of Macon Ravenwood, whom the town's superstitious residents consider to be a devil-worshiper. But Ethan gives her a ride anyway and they fall in love. Lena reveals to her new boyfriend that she is a witch, and that on her sixteenth birthday she will be claimed by either the forces of light or of darkness. She will remain in the light, but only if she does not remain in love with Ethan. To make matters worse, her evil mother, Sarafine, is casting spells to push Lena to the dark side. Ethan joins her in a search to find a magic spell to save their doomed love. Will the lovers succeed?"
"The Lord of the Rings: The Return of the King","Action,Adventure,Fantasy","The War of the Ring reaches its climax as the dark lord Sauron sets his sights on Minas Tirith, the capital of Gondor. The members of the fellowship in Rohan are warned of the impending attack when Pippin cannot resist looking into Saruman's palantir and is briefly contacted by the dark lord. King Theoden is too proud to send his men to help without being asked, so Gandalf and Pippin ride to Minas Tirith to see that this request is sent. They meet opposition there from Denethor, steward of the city and father of Faramir and the late Boromir. Denethor's family has acted as temporary guardians of Gondor for centuries until a member of the true line of kings returns. This member is none other than Aragorn, who must overcome his own self-doubt before he can take on the role he was destined to fulfill. Meanwhile, Frodo and Sam continue to carry the One Ring towards Mordor, guided by Gollum. What they don't know is that Gollum is leading them into a trap so that he can reclaim the Ring for himself. Though Sam suspects his deceit, Frodo is starting to be corrupted by the Ring's power and the mistrust of Sam this causes is fully exploited by Gollum. The only way good can prevail in this contest is if the Ring is destroyed, an event that is becoming harder every minute for Frodo to achieve. The fate of every living creature in Middle Earth will be decided once and for all as the Quest of the Ringbearer reaches its climax."
"Harry Potter and the Deathly Hallows: Part 2","Adventure,Family,Fantasy","The final chapter begins as Harry, Ron, and Hermione continue their quest of finding and destroying the Dark Lord's three remaining Horcruxes, the magical items responsible for his immortality. But as the mystical Deathly Hallows are uncovered, and Voldemort finds out about their mission, the biggest battle begins and life as they know it will never be the same again."
"The Amazing Spider-Man","Action,Adventure,Fantasy","Peter Parker (Garfield) is an outcast high schooler who was abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben (Sheen) and Aunt May (Field). Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. Peter is also finding his way with his first high school crush, Gwen Stacy (Stone), and together, they struggle with love, commitment, and secrets. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance - leading him directly to Oscorp and the lab of Dr. Curt Connors (Ifans), his father's former partner. As Spider-Man is set on a collision course with Connors' alter-ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero."
"The Little Mermaid","Animation,Family,Fantasy","Loosely based upon the story by Hans Christian Andersen. Ariel, youngest daughter of King Triton, is dissatisfied with life in the sea. She longs to be with the humans above the surface, and is often caught in arguments with her father over those "barbaric fish-eaters". She goes to meet Ursula, the Sea Witch, to strike a deal, but Ursula has bigger plans for this mermaid and her father."
"The Santa Clause","Comedy,Drama,Family","Divorcee Scott Calvin is disgusted to learn that his ex and her husband have tried - and failed - to break it easy to their 6-year-old son Charlie that Santa isn't real. On Christmas Eve, Scott reads The Night Before Christmas... then receives an unexpected visitor on his roof. When he's startled by Scott's calling out and falls, the Santa impersonator disappears, leaving only an 8-reindeer sleigh and a suit with instructions to put it on if he's involved in an accident. Scott does, and is transported around the town dropping gifts through chimneys until he's taken to the North Pole and informed by a group who claim they're elves that he is now Santa. Charlie is proud of his dad's new job, though Scott's convinced it's a dream. Until his hair turns white, his beard refuses to stay shaved, he gains weight inexplicably, even for his sudden love of junk food... Now he's accepted it, there's just one problem: how to keep it secret from his disbelieving family?"
"Harry Potter and the Sorcerer's Stone","Adventure,Family,Fantasy","Young Harry Potter has to lead a hard life: His parents have died in a car crash when he was still a baby, and he is being brought up by his Uncle Vernon and Aunt Petunia. For some reason unbeknownst to the bespectacled ten-year-old, the Dursleys let him live in the small chamber under the stairs, and treat him more like vermin than like a family member. His fat cousin Dudley, the Dursley's real son, keeps bothering Harry all the time. On his eleventh birthday, Harry Potter finally receives a mysterious letter from a certain Hogwarts School of Witchcraft and Wizardry, telling him that he is chosen as one of the future students of that supposedly renowned school. Hagrid, the gigantic man who brought the letter, finally introduces Harry into the real circumstances of his life: His parents were a wizard and a witch, they were killed by the evil wizard Voldemort protecting him. Harry still has a lightning-shaped scar on his forehead from that event. Since he survived the attack as a baby, and also somehow deprived Voldemort from his powers, he has been famous in the wizarding world ever since. The Dursleys, strong disbelievers in that magical crap, never told Harry anything about his true self. So, Harry is strongly surprised, yet absolutely happy to start his training. At Hogwarts, Harry meets his teachers, and becomes friends with Ron Weasley and Hermione Granger. The three of them accidentally find out that the potions master, Severus Snape, seems to plot on stealing something that is guarded by a three-headed dog. Since nobody would believe some first years to have found out such important things that even would incriminate a Hogwarts teacher, they take it on themselves to find out what Snape is up to. Their quest for the truth leads across many obstacles, from keeping up the everyday school life, a bewitched Quidditch match (Quidditch is a popular wizard sport), Fluffy, the three-headed monster dog and quite some tasks one has to overcome to get to the guarded object."
"Mary Poppins","Comedy,Family,Fantasy","The movie combines songs, color and sequences of live action blended with the movements of animated figures. Mary Poppins is a kind of Super-nanny who flies in with her umbrella in response to the request of the Banks children and proceeds to put things right with the aid of her rather extraordinary magical powers."
"Iron Man 3","Action,Adventure,Fantasy","The events of Loki's attack on New York City has left Tony Stark a completely changed man. Now saddled with a severe case of insomnia and post traumatic stress disorder, Tony spends his sleepless nights the only way he knows how - coming up with new prototypes for the Iron Man suit. But now new events require that Tony suit up again. A villainous mad man known only as the Mandarin has staged a horrible attack on the Chinese Theater in Los Angeles, and is coming for Tony. An angry Tony wants to confront the Mandarin face to face, who proceeds to stage an attack on Tony's Malibu mansion and leaves him with absolutely nothing - no Pepper, no toys except for a defunct Iron Man prototype called the MK42, and he's stranded in the middle of Tennessee. Tony believes the attack on the Chinese Theater and an attack on a small town in Tennessee are related. As he puts the pieces together and tries to get the MK42 working, he discovers far more sinister forces at work greater than the Mandarin himself. But how does an event from Tony's past fit in with the events of the present?"
"The Polar Express","Animation,Adventure,Family","Santa Claus does not exist. Or does he? For one doubting boy, an astonishing event occurs. Late on Christmas Eve night, he lies in bed hoping to hear the sound of reindeer bells from Santa's sleigh. When to his surprise, a steam engine's roar and whistle can be heard outside his window. The conductor invites him on board to take an extraordinary journey to the North Pole with many other pajama-clad children. There, he receives an extraordinary gift only those who still believe in Santa can experience."
"The Twilight Saga: Breaking Dawn - Part 2","Adventure,Drama,Fantasy","The final Twilight Saga begins with Bella now a vampire learning to use her abilities. And happy to see her daughter, Renesmee is flourishing. But when someone sees Renesmee do something that makes them think that she was turned. This person goes to the Volturi, because it is a violation to turn a child. And the penalty is death for both who turned the child into a vampire and the child, cause they deem a turned child too dangerous. Alice gets a vision of the Volturi coming after them. So the Cullens try to convince them that Renesmee is not a threat. So they ask friends and family to come stand with them. But when someone who has it in for the Volturi shows up and tells them they should be ready for a fight. And they get ready."
"Monsters University","Animation,Adventure,Comedy","Mike Wazowski and James P. Sullivan are an inseparable pair, but that wasn't always the case. From the moment these two mismatched monsters met they couldn't stand each other. "Monsters University" unlocks the door to how Mike and Sulley overcame their differences and became the best of friends."
"R.I.P.D.","Action,Comedy,Crime","In Boston, the dirty cop Nick hides gold that he has stolen from drug-dealers with his partner Hayes in the backyard of his house. However, on the next morning, Nick tells Hayes that he will deliver the evidence to the police since he loves his wife Julia and he could not face her acting that way. Nick and Hayes are assigned to a raid against a dangerous gang and unexpectedly Hayes kills Nick. Nick is drawn by a tunnel and based on his previous experience in the police department, he is assigned in the afterlife by the Proctor to join the Rest in Peace Department that protects the living world from the undead and work with the old-fashioned agent Roy. Roy and Nick accidentally find that Hayes in plotting a scheme to revert the sense of the tunnel to the afterlife and bring the Apocalypse to Earth."
"The Lord of the Rings: The Two Towers","Action,Adventure,Fantasy","The Fellowship has been broken. Boromir is dead, Frodo Baggins and Samwise Gamgee have gone to Mordor alone to destroy the One Ring, Merry and Pippin have been captured by the Uruk-hai, and Aragorn, Legolas, and Gimli have made friends of the Rohan, a race of humans that are in the path of the upcoming war, led by its aging king, Théoden. The two towers between Mordor and Isengard, Barad-dúr and Orthanc, have united in their lust for destruction. The corrupt wizard Saruman, under the power of the Dark Lord Sauron, and his slimy assistant, Gríma Wormtongue, have created a grand Uruk-hai army bent on the destruction of Man and Middle-earth. The rebellion against Sauron is building up and will be led by Gandalf the White, who was thought to be dead after the Balrog captured him. One of the Ring's original bearers, the creature Gollum, has tracked Frodo and Sam down in search of his 'precious', but is captured by the Hobbits and used as a way to lead them to Mt. Doom. The War of the Ring has now begun..."
"Vampire Academy","Action,Comedy,Fantasy","Seventeen year old Rose Hathaway is reckless, passionate, outspoken and beautiful. She is also a dhampir (half vampire/half human) training to become a Guardian, an essential part of her world needed for the survival of her race. She, along with others study at St. Vladimir's Academy in Montana where they coexist with Moroi (mortal vampires who can manipulate the element -air, earth, fire, water) until they graduate to protect the Royal Families from the evil, nocturnal, immortal Strigoi vampires who kill humans and Moroi alike. The war is never-ending and it has been a battle of survival for centuries. But will Rose be able to prove herself through discipline when she herself is falling for her 24 year old mentor, Dimitri Belikov after returning to school with Princess Lissa Dragomir, a Royal Moroi and Rose's best friend after an infamous two year furlough that endangered their lives?"
"Avatar","Action,Adventure,Fantasy","When his brother is killed in a robbery, paraplegic Marine Jake Sully decides to take his place in a mission on the distant world of Pandora. There he learns of greedy corporate figurehead Parker Selfridge's intentions of driving off the native humanoid "Na'vi" in order to mine for the precious material scattered throughout their rich woodland. In exchange for the spinal surgery that will fix his legs, Jake gathers intel for the cooperating military unit spearheaded by gung-ho Colonel Quaritch, while simultaneously attempting to infiltrate the Na'vi people with the use of an "avatar" identity. While Jake begins to bond with the native tribe and quickly falls in love with the beautiful alien Neytiri, the restless Colonel moves forward with his ruthless extermination tactics, forcing the soldier to take a stand - and fight back in an epic battle for the fate of Pandora."
"The Croods","Animation,Adventure,Comedy","The Croods is a prehistoric comedy adventure that follows the world's first family as they embark on a journey of a lifetime when the cave that has always shielded them from danger is destroyed. Traveling across a spectacular landscape, the Croods discover an incredible new world filled with fantastic creatures -- and their outlook is changed forever."
"300","Action,Fantasy,History","300 tells the story of the Battle of Thermopylae in 480 B.C. Persians under the rule of King Xerxes have already taken over some of the Hellenic city-states, and now threaten Sparta and Athens. King Leonidas of Sparta is left with two options: he will either have to sacrifice himself for the well-being of Sparta or watch it burn to the ground. Choosing the former, Leonidas forms an army of 300 Spartan warriors to block the narrow passage of Thermopylae where Xerxes intends to reach Hellas. The 300 are accompanied by about 700 Thespians who protect the flanks of the passage, and combined, the forces manage to slay tens of thousands of Persians and prevent their entry into Hellas for several days. However, Ephialtes, a reject of the Spartan Army gets his revenge by showing Xerxes a secret goat passage up the flanks of the passage. The story depicts the epic last stand of the finest Spartan soldiers who are aware of their fate, but motivated by "honor and glory", see the battle as their duty to protect the rest of Greece for as long as possible."
"It's a Wonderful Life","Drama,Family,Fantasy","George Bailey has spent his entire life giving of himself to the people of Bedford Falls. He has always longed to travel but never had the opportunity in order to prevent rich skinflint Mr. Potter from taking over the entire town. All that prevents him from doing so is George's modest building and loan company, which was founded by his generous father. But on Christmas Eve, George's Uncle Billy loses the business's $8,000 while intending to deposit it in the bank. Potter finds the misplaced money and hides it from Billy. When the bank examiner discovers the shortage later that night, George realizes that he will be held responsible and sent to jail and the company will collapse, finally allowing Potter to take over the town. Thinking of his wife, their young children, and others he loves will be better off with him dead, he contemplates suicide. But the prayers of his loved ones result in a gentle angel named Clarence coming to earth to help George, with the promise of earning his wings. He shows George what things would have been like if he had never been born. In a nightmarish vision in which the Potter-controlled town is sunk in sex and sin, those George loves are either dead, ruined, or miserable. He realizes that he has touched many people in a positive way and that his life has truly been a wonderful one."
"Tangled","Animation,Comedy,Family","Once a drop of the sun has fallen on Earth and grows a magic golden flower with the ability to heal the sick and injury. Mother Gothel sees the flower and hides it; then she finds that when she sings to the flower, she rejuvenates. Centuries pass and a kingdom is raised in the place where the flower is hidden. When the beloved Queen is about to have a baby, she gets sick and the only hope to save her is to find the magic flower. But Mother Gothel does not want to share the sun's gift and keeps the flower hidden. However, the spot is found and the magic of the golden flower heals the Queen. When the Queen's daughter Rapunzel is born, she receives the healing power from the flower and Gothel abducts her to use her magic hair to stay young. Gothel raises Rapunzel as a daughter, without cutting her hair and locks her in a height tower in an isolated area. She keeps Rapunzel far from other people, telling that it is for her own protection. The King and the Queen celebrates the anniversary of their beloved daughter releasing lanterns to the sky, and Rapunzel dreams on leaving the tower to see the floating lights from the outside world. When the thief, cheater and liar Flynn Rider steals the crown with two bandits, he is chased by the royal guard. However, he double-crosses the other thieves and flees, and climbs the tower to hide. However, Rapunzel hits him with a frying pan and hides his satchel with the crown. Rapunzel promises to return the satchel if Flynn takes her to see the lanterns. He accepts the deal and they start a dangerous journey of discoveries and love chased by the guards, the bandits and Mother Gothel."
"The Smurfs 2","Animation,Comedy,Family","The evil wizard Gargamel creates a couple of mischievous Smurf-like creatures called the Naughties that he hopes will let him harness the all-powerful, magical Smurf-essence. But when he discovers that only a real Smurf can give him what he wants, and only a secret spell that Smurfette knows can turn the Naughties into real Smurfs, Gargamel kidnaps Smurfette and brings her to Paris, where he has been winning the adoration of millions as the world¹s greatest sorcerer. It's up to Papa, Clumsy, Grouchy, and Vanity to return to our world, reunite with their human friends Patrick and Grace Winslow, and rescue her! Will Smurfette, who has always felt different from the other Smurfs, find a new connection with the Naughties Vexy and Hackus or will the Smurfs convince her that their love for her is True Blue?"
"Epic","Animation,Adventure,Family","The teenager Mary "MK" Katherine returns to the house of her estranged father Professor Bomba, who is a widower scientist obsessed to find tiny creatures that he believes that would live in the forest. MK does not accept the lack of attention of her father with her and decides to leave him again. However the creatures do exist and protect the forest against the evil Boggans and their leader Mandrake that wish to destroy the forest. Near the solstice, Queen Tara chooses a pod to inherit her healing powers, protected by the Leaf-Men and their leader Ronin. However, they are surprised by an attack of Mandrake and the Boggans and Queen Tara is deadly wounded by Mandrake. Meanwhile, MK is leaving home and she looks for her three-leg dog Ozzy that has ran to the forest. She finds Queen Tara dying and she shrinks MK with her powers and gives the pod to her. Further Queen Tara asks MK to take the pod to Nim Galuu. When Ronin meets them, he decides to bring MK and the pod to Nim Galuu, with the protection of the young Leaf-Man Nod and the slugs Mub and Grub. Along the dangerous journey, they are chased by Mandrake that wants to bloom the pod in darkness to destroy the forest."
"Sucker Punch","Action,Fantasy,Thriller","An action fantasy set in the vivid imagination of a young girl whose dream world provides the ultimate escape from her darker reality. Unrestrained by the boundaries of time and place, she is free to go where her mind takes her, and her incredible adventures blur the lines between what's real and what is imaginary. She has been locked away against her will, but Babydoll (Emily Browning) has not lost her will to survive. Determined to fight for her freedom, she urges four other young girls -- the outspoken Rocket (Jena Malone), the street-smart Blondie (Vanessa Hudgens), the fiercely loyal Amber (Jamie Chung) and the reluctant Sweet Pea (Abbie Cornish) -- to band together and try to escape their terrible fate at the hands of their captors, Blue (Oscar Isaac), Madam Gorski (Carla Gugino) and the High Roller (Jon Hamm). Led by Babydoll, the girls engage in fantastical warfare against everything from samurais to serpents, with a virtual arsenal at their disposal. Together, they must decide what they are willing to sacrifice in order to stay alive. But with the help of a Wise Man (Scott Glenn), their unbelievable journey -- if they succeed -- will set them free."
"Oz the Great and Powerful","Adventure,Family,Fantasy","In 1905, in Kansas, the small-time circus magician Oscar "Oz" Diggs is a weak, greedy, selfish and womanizer conman without character. He gives music boxes to the women that he seduces, and when a strong artist finds that his wife has a box in her belongings, he chases Oz through the circus. Oz flees in a balloon, but a tornado strikes his balloon and he lands on the Land of Oz. Oscar meets the gorgeous Theodora and she believes that he is the powerful magician from an ancient prophecy that will release her land from the Wicked Witch. Theodora tells that her sister and she are good witches, but the Wicked Witch had killed the king. Now the people are waiting for the magician to be their new king after defeating the witch. Theodora is seduced by Oz and brings him to the City of Emerald. When he sees the king's treasure, he decides to seek out the Wicked Witch and destroy her magic wand to get rid off her and become the king. Oz meets Glinda, who is supposed to be the Wicked witch, and soon he learns that Theodora's sister Evanora is the evil one indeed. Meanwhile Evanora lures he sister that is jealous and uses a spell to turn her into a wicked witch. Oscar learns that he is the only hope for the inhabitants of Oz that believe that he is a powerful magician and his only chance to defeat Evanora and Theodora is using illusion since he has no magic power."
"Star Wars","Action,Adventure,Fantasy","In a distant galaxy eons before the creation of the mythical planet known as Earth, vast civilizations have evolved, and ruling the galaxy is an interstellar Empire created from the ruins of an Old Republic that held sway for generations. It is a time of civil war, as solar systems have broken away from the Empire and are waging a war of rebellion. During a recent battle, technical schematics for a gigantic space station, code named the Death Star, have been unearthed by Rebel spies, and a young woman who is a dissident member of the Imperial Senate, under the cover of a diplomatic mission to the planet Alderaan, is trying to smuggle these plans to the Rebellion. But her spacecraft is attacked by a vast warship of the Empire and seized. The dissident Senator is captured, but the plans for the Death Star are nowhere to be found. While soldiers of the Empire search the nearby planet Tatooine, a series of incidents sweeps up a young desert farmer with dreams of being a fighter pilot in the Rebellion, as he winds up with the Death Star plans and also the assistance of an elderly hermit who once served as a warrior of an ancient order whose chosen weapons were powerful energy swords known as lightsabers. The pair recruit a cynical interstellar smuggler and his outsized alien copilot with an ancient freighter heavily modified for combat to help them reach Alderaan - but the planet is obliterated and now the foursome must rescue the young woman held prisoner by the Empire and lead an attack by the Rebellion against the Death Star before it can annihilate all hope of restoring freedom to the galaxy."
